10.327,202.84,13.224,8.0863,-1.0216
0.72495,239.76,13.636,8.5048,-1.051
4.69,359.14,14.55,10.338,-1.1873
-1.6353,402.5,14.814,10.329,-1.3191
1016,297.73,15.086,10.028,1.1888
1022.1,340.19,14.726,8.9736,1.3389
1022.9,340.06,5.9964,4.0156,1.48
1023.7,383.23,11.513,4.6274,1.5078
425.1,180.54,16.556,14.148,-0.29033
474.46,180.32,16.592,14.37,-0.11849
524.54,180.7,16.689,14.48,0.011611
376.53,181.16,16.44,13.775,-0.39466
574.59,181.59,16.539,14.406,0.14149
329.31,182.65,16.233,13.411,-0.4755
624.41,183.1,16.657,14.081,0.24966
673.16,185.16,16.399,13.901,0.4022
425.03,180.37,7.9718,6.8031,-0.21049
474.66,180.14,8.0369,7.0484,-0.21244
720.8,187.72,16.242,13.602,0.50281
376.49,181.12,7.8709,6.7453,-0.50274
524.6,180.49,8.0891,6.7693,0.011706
574.71,181.29,8.056,7.0238,0.18486
329.31,182.4,7.8822,6.5163,-0.44742
624.45,182.93,8.0641,6.8572,0.38042
766.72,190.76,16.046,13.11,0.6384
673.26,185.01,7.9471,6.7391,0.48214
720.82,187.56,7.8812,6.4451,0.45936
70.747,195.42,9.2641,14.012,0.63682
766.79,190.54,7.7085,6.2468,0.64369
39.464,199.12,8.726,13.749,0.60042
999.29,216.95,14.483,9.3191,0.98285
421.54,224.7,17.017,15.071,-0.30997
371.88,225.09,16.79,14.678,-0.48187
472.3,224.74,17.217,15.107,-0.15161
523.66,225.07,17.151,15.247,-0.02156
323.54,225.95,16.613,14.263,-0.60009
575.1,226.04,17.155,15.182,0.14361
999.38,216.82,6.0488,4.1557,1.0309
626.17,227.52,16.969,15.161,0.38288
676.31,229.32,16.925,14.873,0.47535
724.96,231.6,16.727,14.415,0.61028
421.68,224.42,8.1542,7.3958,-0.30799
472.36,224.42,8.2957,7.3829,-0.21225
371.84,224.96,8.1748,7.1366,-0.38467
523.7,224.93,8.2498,7.3275,-0.068008
323.43,225.82,8.0228,6.954,-0.5656
575.21,225.98,8.4507,7.2563,0.089457
771.97,234.14,16.409,13.831,0.7075
626.09,227.31,8.174,7.3367,0.33086
