-2.0923,383.98,18.391,12.726,1.2798
6.0384,431.48,18.496,12.479,1.119
399.39,151.81,21.745,21.297,-0.40624
335.22,152.35,21.427,20.812,-0.99435
464.96,152.43,22.061,21.564,-0.088896
273.67,153.94,21.05,19.903,-1.2304
531.21,154.21,22.097,21.538,0.037889
597.16,157.06,21.86,21.339,0.30378
661.57,160.95,21.379,20.993,0.82422
723.68,165.91,21.023,20.137,1.2855
782.41,171.49,20.607,19.168,1.3508
837.67,177.72,20.1,17.905,1.4355
274.07,216.29,20.766,19.933,1.5428
335.1,215.73,21.072,20.793,1.3144
398.4,215.89,21.497,21.189,0.087034
463.44,216.71,21.742,21.415,-0.13795
529.05,218.49,21.89,21.472,0.045771
594.26,221.02,21.601,21.235,0.0091976
658.04,224.22,21.097,21.017,-1.5571
719.58,228.17,20.842,20.072,-1.4373
777.89,232.5,20.428,19.068,-1.4882
832.82,237.2,19.983,17.901,-1.4789
275.58,277.8,20.552,19.345,1.1831
335.74,278.12,20.908,20.208,1.0026
398.16,278.91,21.163,20.705,0.61005
462.24,280.15,21.523,20.968,0.15549
526.77,281.96,21.411,21.033,-0.090104
591.04,284.08,21.312,20.854,-0.30706
653.83,286.66,20.978,20.403,-0.61968
714.47,289.51,20.572,19.668,-1.0822
772.24,292.61,20.086,18.606,-1.2019
826.67,296,19.706,17.577,-1.2378
278.12,337.62,20.186,18.752,0.93243
337.17,338.9,20.536,19.563,0.76415
398.46,340.15,20.863,19.941,0.50731
461.12,341.85,21.023,20.224,0.17941
524.57,343.46,21.08,20.223,-0.077177
587.48,345.21,20.972,20.04,-0.31434
649.12,347.21,20.705,19.678,-0.57427
708.65,349.24,20.292,18.939,-0.82432
765.57,351.27,19.951,18.061,-1.0076
819.31,353.17,19.383,16.933,-1.0447
281.52,395.11,19.778,17.883,0.78798
339.33,397.05,20.114,18.57,0.60056
399.11,399,20.353,19.02,0.39516
460.45,400.84,20.554,19.224,0.12381
522.21,402.43,20.572,19.287,-0.030861
583.71,403.99,20.474,19.151,-0.26395
643.96,405.36,20.269,18.661,-0.44191
702.31,406.55,19.937,18.073,-0.62878
758.26,407.67,19.54,17.311,-0.79774
810.99,408.44,19.067,16.15,-0.94238
5.84,431.76,5.6916,3.9551,1.2339
285.54,449.8,19.373,16.858,0.6569
341.99,452.36,19.63,17.418,0.50419
400.27,454.82,19.845,17.903,0.31333
459.9,456.81,20.074,18.106,0.17262
519.96,458.32,20.035,18.074,-0.040324
579.82,459.68,20.009,17.941,-0.20154
638.61,460.55,19.782,17.458,-0.36503
695.63,461.12,19.457,17.105,-0.50751
750.31,461.32,19.002,16.284,-0.68676
802.09,460.97,18.681,15.402,-0.80904
15.745,477.32,18.231,11.997,1.0148
15.451,477.44,3.835,5.825,-0.55261
290.18,501.36,18.826,15.779,0.56226
345.18,504.5,19.057,16.316,0.40799
401.82,507.03,19.287,16.745,0.29389
459.72,509.28,19.307,16.956,0.1365
517.91,510.91,19.343,17.087,-0.048832
575.96,511.94,19.383,16.881,-0.19017
741.86,511.7,18.616,15.284,-0.57978
792.52,510.57,18.161,14.376,-0.65445
633.05,512.37,19.195,16.452,-0.30533
688.52,512.26,18.937,15.835,-0.46471
