1.234,169.61,13.447,5.6278,-1.4239
35.255,372.75,15.782,8.6203,1.4868
601.77,305.84,21.76,21.184,1.4039
608.67,116.49,20.932,20.03,-0.18981
547.21,116.46,20.542,19.422,-0.52274
671.67,117.62,21.236,20.411,0.23552
487.86,117.55,20.071,18.526,-0.84467
735.15,120.23,21.577,20.229,0.49365
431.43,119.6,19.627,17.526,-0.91503
798.28,124.01,21.722,19.854,0.77228
378.17,122.4,19.179,16.514,-1.0198
328.35,125.78,18.622,15.292,-1.0951
282.1,129.67,18.077,14.145,-1.1368
69.34,156.21,16.229,9.2505,-1.3217
43.937,161.17,15.726,8.4741,-1.3223
20.832,165.72,15.009,7.7697,-1.3544
69.002,156.16,5.1544,3.0094,-1.3362
544.72,176.81,20.855,20.106,-0.8854
43.761,161.3,2.8099,4.7934,0.27773
484.78,176.69,20.38,19.084,-1.0531
606.87,177.97,21.073,20.969,-0.31473
427.95,177.31,19.886,18.066,-1.1587
374.33,178.53,19.35,16.996,-1.1763
670.53,179.98,21.604,21.081,0.48431
20.494,165.65,2.4839,4.7139,0.15766
324.29,180.36,18.828,15.744,-1.2361
734.81,183.07,21.859,20.948,0.82723
277.86,182.5,18.175,14.551,-1.245
798.67,187.18,22.118,20.656,0.89347
65.369,199.16,16.317,9.4259,-1.3832
40.201,202.56,15.775,8.6349,-1.4079
17.137,205.86,15.163,7.8208,-1.4236
65.056,199.04,4.9861,3.0193,-1.3758
39.85,202.4,4.7646,2.9579,-1.3285
17.201,205.62,4.2885,2.7096,-1.437
320.99,236.26,19.025,16.026,-1.3834
371.09,236.33,19.585,17.215,-1.4044
424.86,236.63,20.176,18.303,-1.3887
481.97,237.56,20.677,19.526,-1.3188
274.52,236.74,18.474,14.625,-1.4032
542.15,239.11,21.09,20.548,-1.3278
604.69,241.41,21.523,21.153,1.5053
668.56,244.37,21.819,21.485,1.1273
62.513,243.02,16.48,9.5522,-1.4426
733.27,247.97,22.204,21.469,1.0685
37.524,244.82,15.916,8.6702,-1.4667
797.46,252.25,22.36,21.167,1.103
14.685,246.49,15.331,7.8943,-1.4663
61.998,242.98,5.1922,3.1257,-1.4997
37.387,244.59,5.027,2.6883,1.5678
14.396,246.54,4.6571,2.6252,-1.4686
60.648,287.15,16.667,9.6608,-1.5101
35.701,287.25,15.926,8.8159,-1.5002
12.988,287.6,15.271,8.0729,-1.511
272.02,291.61,18.511,14.909,-1.5089
318.35,293,19.098,16.044,-1.5057
368.44,294.78,19.622,17.418,-1.5
422.12,297.02,20.225,18.498,-1.477
479.26,299.49,20.749,19.597,-1.5361
539.35,302.47,21.312,20.55,1.5044
60.422,286.93,5.0503,3.4472,-1.5051
12.547,287.57,4.5179,2.616,-1.5288
35.439,287.32,4.9451,2.7414,-1.5271
665.69,309.76,22.058,21.547,1.3113
730.41,313.95,22.191,21.655,1.3607
794.68,318.56,22.459,21.295,1.4023
12.279,328.88,15.347,7.8916,1.5612
35.031,330.04,16.013,8.8548,1.5645
59.951,331.4,16.507,9.7756,1.5617
12.267,328.68,4.8237,2.5946,1.5474
34.972,330.08,4.9845,3.0526,1.5337
59.768,331.28,5.144,3.1086,1.5668
270.39,346.56,18.503,14.66,1.5251
316.62,349.94,19.044,15.999,1.4918
366.4,353.51,19.66,17.124,1.4602
419.8,357.3,20.223,18.29,1.4539
476.57,361.49,20.708,19.467,1.3799
536.36,365.92,21.193,20.385,1.3707
598.49,370.5,21.703,20.993,1.1791
662.12,375.2,21.94,21.426,1.362
12.669,369.91,15.232,7.9419,1.5036
726.4,380.02,22.125,21.613,1.5664
60.213,375.56,16.49,9.6101,1.4835
790.34,384.8,22.131,21.353,-1.4718
12.43,369.98,4.6318,2.6811,1.5063
34.98,372.73,4.7267,3.0294,1.4247
59.947,375.36,5.1425,3.1585,1.5132
269.53,401.09,18.282,14.521,1.3659
315.45,406.31,18.933,15.532,1.3569
364.89,411.64,19.521,16.846,1.3224
13.964,410.76,15.155,7.8093,1.4214
417.82,417.13,20.117,17.929,1.2844
36.646,414.75,15.641,8.6059,1.4214
474.05,422.8,20.542,19,1.1813
61.541,419.05,16.371,9.3891,1.3976
13.554,410.63,4.6468,2.5595,1.4275
533.29,428.52,21.003,20.045,1.0375
36.434,414.96,5.0775,2.5949,1.4329
594.72,434.2,21.349,20.7,0.94765
61.374,419.17,5.0675,3.06,1.283
657.69,439.79,21.504,21.125,1.1411
721.31,445.19,21.569,21.364,-1.0398
784.73,450.05,21.836,20.994,-1.219
269.53,454.56,18.035,14.219,1.2785
315.16,461.48,18.701,15.292,1.2242
364.1,468.43,19.123,16.458,1.1541
416.38,475.5,19.8,17.403,1.1528
471.87,482.53,20.164,18.541,1.0091
530.13,489.37,20.558,19.43,0.83497
590.61,496.13,20.892,20.071,0.72288
652.68,502.37,21.065,20.546,0.3257
715.35,508.24,21.145,20.653,-0.31577
777.67,513.35,21.334,20.312,-0.67524
