29.267,277.12,10.634,5.581,-1.4621
710.26,196.41,17.395,17.051,0.73766
761.86,196.58,17.73,16.885,1.0022
658.76,196.85,17.094,17.04,0.7311
607.94,197.69,17.018,16.685,-0.82601
558.16,199.24,16.693,16.173,-0.95217
510,201.06,16.519,15.584,-0.99229
463.7,203.3,16.228,14.865,-1.1207
658.75,196.71,8.4609,8.1703,1.3783
710.22,196.33,8.5661,8.3524,1.0337
761.88,196.44,8.6404,8.1367,1.1524
607.79,197.68,8.2089,8.0653,-0.9547
419.28,205.84,15.859,14.197,-1.1658
558.03,199.06,8.1712,7.8727,-0.95882
377.34,208.67,15.535,13.388,-1.2239
510,200.9,7.9908,7.5778,-0.97046
463.62,203.32,7.7576,7.2523,-1.1949
337.71,211.75,15.035,12.676,-1.2378
419.3,205.7,7.6544,6.7977,-1.1996
377.32,208.56,7.5713,6.5225,-1.2892
337.78,211.54,7.4019,6.0307,-1.2986
133.81,228.55,12.539,7.8919,-1.3654
110.22,231.99,12.171,7.3981,-1.3893
87.992,235.39,11.783,6.9493,-1.3934
67.552,238.7,11.474,6.4453,-1.4005
48.674,241.7,11.031,5.9469,-1.4018
659.32,248.45,17.575,17.222,1.4039
711.16,248.48,17.708,17.317,1.1741
763.19,249.04,17.906,17.154,1.1576
557.99,249.36,16.927,16.312,-1.3051
608.08,248.84,17.232,16.922,-1.4113
30.792,244.74,10.589,5.639,-1.415
509.43,250.44,16.736,15.776,-1.2441
462.75,251.7,16.433,15.128,-1.2755
418.26,253.09,16.058,14.421,-1.3106
14.243,247.79,10.172,5.269,-1.4298
376.2,254.86,15.645,13.541,-1.383
607.97,248.65,8.3873,8.1567,1.552
659.25,248.36,8.4981,8.3745,1.2143
711.15,248.34,8.6532,8.3716,0.95945
763.21,248.78,8.6939,8.4427,1.1464
557.88,249.22,8.3073,7.9337,-1.0781
336.27,256.78,15.282,12.765,-1.3553
509.43,250.2,8.1278,7.5743,-1.1908
462.58,251.45,7.8668,7.3575,-1.1296
418.06,253.16,7.8151,6.9787,-1.3632
376.15,254.71,7.5541,6.5035,-1.3816
335.99,256.66,7.4672,6.1203,-1.3948
132.06,265.88,12.529,8.0595,-1.4379
108.41,268.24,12.152,7.5847,-1.4619
86.349,270.55,11.679,7.1057,-1.4481
65.999,272.89,11.299,6.5008,-1.4623
46.928,275.04,11.209,6.0657,-1.4619
12.763,279.23,10.291,5.2379,-1.4787
