429.25,110.85,22.677,18.671,-0.20332
362.98,111.23,22.396,18.076,-0.33249
496.86,111.98,22.8,18.971,-0.016386
299.28,112.75,21.939,17.318,-0.49671
565.04,114.4,22.697,18.749,0.14158
238.87,115.64,21.548,16.291,-0.59971
632.31,118.38,22.561,18.307,0.3117
363.1,110.83,10.876,8.8154,-0.35164
429.25,110.58,10.876,9.0243,-0.17313
299.22,112.42,10.651,8.4747,-0.456
496.87,111.63,11.09,9.1097,-0.005643
564.97,114.02,11.056,9.2091,0.12914
697.71,123.58,22.183,17.887,0.45624
238.86,115.29,10.559,7.9446,-0.61306
632.35,118.03,10.957,8.8969,0.34394
760.27,129.79,21.92,16.973,0.59638
697.8,123.21,10.759,8.6537,0.50616
819.32,137.12,21.391,16.068,0.71481
760.48,129.61,10.679,8.2409,0.61205
819.44,136.98,10.437,7.8791,0.71566
355.25,169.42,23.196,19.851,-0.43381
423.78,169.61,23.435,20.347,-0.23476
289.45,170.24,22.82,18.814,-0.58979
493.92,171.05,23.701,20.65,-0.023654
227.32,172.32,22.236,17.745,-0.69966
564.59,173.59,23.552,20.569,0.18756
634.42,177.41,23.379,20.246,0.40568
355.13,169.04,11.156,9.7609,-0.43542
423.76,169.25,11.352,9.8479,-0.27433
289.44,169.93,11.065,9.236,-0.62074
493.97,170.74,11.408,10.044,0.016863
227.27,171.78,10.701,8.6134,-0.70318
702.09,182.18,22.98,19.579,0.55458
564.61,173.24,11.403,10.009,0.14023
634.56,177.03,11.413,9.8712,0.44848
766.7,187.85,22.641,18.561,0.69619
702.25,181.82,11.156,9.5669,0.56952
827.42,194.14,22.165,17.18,0.81954
766.89,187.47,10.902,9.1038,0.70765
827.55,193.73,10.757,8.3217,0.8421
280.01,232.66,23.468,20.207,-0.69396
347.74,232.85,23.862,21.386,-0.53665
216.43,233.29,22.849,18.925,-0.8368
418.35,233.81,24.232,22.083,-0.28083
490.84,235.46,24.376,22.537,-0.078628
563.9,238.03,24.32,22.26,0.18767
636.08,241.54,24.157,21.887,0.47098
280,232.46,11.376,9.9315,-0.72879
347.67,232.5,11.521,10.444,-0.54988
216.38,233.07,10.989,9.1308,-0.86961
418.38,233.45,11.759,10.746,-0.23869
705.94,245.7,23.84,21.15,0.67049
490.93,235.14,11.939,11.057,-0.086097
564.04,237.81,11.945,10.943,0.19075
772.36,250.48,23.208,19.912,0.80274
636.18,241.28,11.71,10.776,0.45298
834.55,255.69,22.782,18.525,0.95419
706.06,245.4,11.581,10.281,0.6305
772.53,250.27,11.307,9.7272,0.79993
834.66,255.34,11.059,9.1564,0.99024
206.36,298.67,23.423,20.155,-0.97501
271.3,299.6,23.961,21.564,-0.8562
340.54,300.84,24.57,22.75,-0.67186
413.07,302.52,25.022,23.535,-0.37149
487.66,304.7,25.138,23.923,-0.069708
562.89,307.39,25.098,23.839,0.25426
637.01,310.5,24.8,23.395,0.60994
206.22,298.51,11.364,9.6822,-0.90623
271.16,299.24,11.628,10.505,-0.85345
340.41,300.55,11.904,11.124,-0.79316
708.81,313.79,24.402,22.367,0.83857
412.98,302.28,12.102,11.524,-0.46328
487.68,304.42,12.199,11.64,-0.24294
776.79,317.34,23.876,21.168,0.99534
562.93,307.23,12.245,11.586,0.25382
637.14,310.32,12.087,11.366,0.59598
840.32,321.13,23.245,19.621,1.075
708.93,313.58,11.865,10.875,0.95837
776.94,317.15,11.584,10.335,0.99461
840.46,320.91,11.261,9.5035,1.163
197.57,367.45,23.884,21.065,-1.2088
263.64,370.05,24.489,22.605,-1.0912
334.08,372.72,24.979,23.905,-0.88914
408.13,375.43,25.417,24.7,-0.41085
484.45,378.12,25.748,25.077,-0.085647
197.49,367.25,11.68,10.204,-1.193
561.44,380.77,25.631,24.995,0.32526
263.6,369.84,12.01,10.923,-1.1872
637.32,383.45,25.28,24.404,0.7635
334.01,372.53,12.088,11.639,-0.72398
710.56,385.69,24.899,23.464,1.0903
408.12,375.1,12.42,11.992,-0.4465
779.93,387.89,24.314,22.02,1.2224
484.55,377.86,12.508,12.229,-0.18223
844.55,389.82,23.707,20.391,1.294
561.56,380.48,12.489,12.105,0.16644
637.52,383.11,12.328,11.871,0.95063
710.65,385.5,12.045,11.39,0.96959
780.25,387.64,11.888,10.675,1.2265
844.8,389.68,11.591,9.9221,1.2803
190.48,438.66,24.176,21.517,-1.4473
257.22,443.21,24.866,23.27,-1.3814
328.65,447.41,25.37,24.532,-1.4509
403.87,451.22,25.688,25.561,-0.28689
190.31,438.65,11.812,10.495,-1.4293
481.36,454.44,26.174,25.794,-0.03602
257.07,443.12,12.113,11.289,-1.3959
559.71,457.02,26.007,25.909,0.41193
636.78,459.01,25.658,25.215,1.2069
328.71,447.32,12.437,11.929,-1.4047
711.15,460.18,25.27,24.175,1.4425
781.49,460.77,24.693,22.645,1.4732
846.95,460.9,24.057,20.904,1.488
403.83,451.1,12.754,12.245,1.5704
481.43,454.37,12.778,12.637,-1.0771
559.72,456.96,12.815,12.569,1.4114
636.86,458.98,12.758,12.218,1.4847
711.41,460.19,12.493,11.711,-1.5608
781.85,460.81,12.133,11.066,1.4207
847.1,460.81,11.912,10.057,1.5225
185.28,511.03,24.361,21.558,1.4444
252.3,517.56,25.007,23.382,1.3558
324.36,523.39,25.647,24.719,1.2665
185.18,511.07,12.119,10.445,1.4708
400.21,528.27,26.069,25.618,0.72101
252.15,517.47,12.419,11.394,1.4197
478.44,532.05,26.437,25.949,0.10376
557.45,534.74,26.223,25.95,-0.14323
847.09,532.94,24.232,20.934,-1.4021
635.26,536.01,25.89,25.467,-1.0369
781.28,534.96,25.008,22.694,-1.356
324.33,523.36,12.541,12.111,1.2839
710.26,536,25.465,24.329,-1.1916
400.22,528.27,12.73,12.507,0.77013
478.43,532.08,12.864,12.763,1.5258
847.39,532.86,11.977,10.244,-1.4139
557.48,534.6,12.738,12.697,1.5504
635.38,535.98,12.788,12.489,-1.1777
781.57,534.86,12.228,11.017,-1.418
710.47,536.04,12.518,11.812,-1.3588
